"lat","lon","year","pop1","citystate","murder_per100k"
37.0298687,-76.3452218,1967,117000,"Hampton VA",13.6752136752137
38.4192496,-82.445154,1989,51187,"Huntington WV",13.6753472561393
40.7281575,-74.0776417,1978,233957,"Jersey City NJ",13.6777271036985
32.8140177,-96.9488945,1967,73101,"Irving TX",13.6797034240298
40.6639916,-74.2107006,1969,116953,"Elizabeth NJ",13.6807093447795
34.0522342,-118.2436849,1963,2660600,"Los Angeles CA",13.6811245583703
33.7455731,-117.8678338,1975,175396,"Santa Ana CA",13.683322310657
29.2108147,-81.0228331,2001,65773,"Daytona Beach FL",13.683426329953
42.8864468,-78.8783689,2008,270289,"Buffalo NY",13.6890513487415
34.2284312,-92.0031955,1973,58438,"Pine Bluff AR",13.6897224408775
40.7127837,-74.0059413,1969,8152095,"New York NY",13.6897325166108
33.9533487,-117.3961564,1993,241041,"Riverside CA",13.6906169489838
35.1495343,-90.0489801,1964,562329,"Memphis TN",13.6930515765682
35.4087517,-80.579511,2008,65725,"Concord NC",13.6934195511601
30.421309,-87.2169149,1987,65723,"Pensacola FL",13.6938362521492
32.7766642,-96.7969879,2009,1212177,"Dallas TX",13.6943697166338
33.4483771,-112.0740373,1989,941948,"Phoenix AZ",13.6950235044822
30.3321838,-81.655651,1983,605934,"Jacksonville FL",13.6978614832639
36.8507689,-76.2858726,1980,262803,"Norfolk VA",13.6984737617151
37.3021632,-120.4829677,2005,72968,"Merced CA",13.7046376493806
36.8529263,-75.977985,1965,116746,"Virginia Beach VA",13.7049663371764
27.950575,-82.4571776,1979,277203,"Tampa FL",13.7083653495814
32.6781085,-117.0991967,1996,58356,"National City CA",13.7089588045788
32.4609764,-84.9877094,1988,182276,"Columbus GA",13.7154644604885
35.5950581,-82.5514869,2007,72907,"Asheville NC",13.7161040777977
30.2265949,-93.2173758,1995,72877,"Lake Charles LA",13.7217503464742
29.3013479,-94.7976958,2005,58298,"Galveston TX",13.7225976877423
42.3636331,-87.8447938,1989,72872,"Waukegan IL",13.722691843232
28.8052674,-97.0035982,1969,51000,"Victoria TX",13.7254901960784
42.8142432,-73.9395687,1990,65566,"Schenectady NY",13.7266266052527
33.4483771,-112.0740373,1990,983403,"Phoenix AZ",13.7278409766901
35.110703,-106.609991,1986,364196,"Albuquerque NM",13.7288712671199
41.6612104,-72.7795419,1994,72829,"New Britain CT",13.73079405182
40.3356483,-75.9268747,1975,80104,"Reading PA",13.7321482073305
32.5251516,-93.7501789,2010,196609,"Shreveport LA",13.7328403074122
35.2219971,-101.8312969,1997,101945,"Amarillo TX",13.7328951885821
43.5407172,-116.5634624,2004,65536,"Nampa ID",13.73291015625
42.8864468,-78.8783689,1972,458649,"Buffalo NY",13.7359941916367
35.7795897,-78.6381787,1982,152882,"Raleigh NC",13.7360840386703
40.7989473,-81.378447,1980,94635,"Canton OH",13.7369894859196
30.2240897,-92.0198427,1984,87338,"Lafayette LA",13.739723831551
39.768403,-86.158068,2004,800589,"Indianapolis IN",13.7398840103973
41.308274,-72.9278835,1978,131000,"New Haven CT",13.7404580152672
38.4192496,-82.445154,1992,50922,"Huntington WV",13.746514276737
34.8526176,-82.3940104,1980,58190,"Greenville SC",13.7480666781234
25.8575963,-80.2781057,1965,80000,"Hialeah FL",13.75
35.110703,-106.609991,1988,378176,"Albuquerque NM",13.750211541716
31.9973456,-102.0779146,1967,65440,"Midland TX",13.7530562347188
37.6688205,-122.0807964,1975,94521,"Hayward CA",13.7535574105225
34.0633443,-117.6508876,1992,138132,"Ontario CA",13.754959024701
33.8883487,-118.3089624,1991,50885,"Gardena CA",13.756509776948
32.0835407,-81.0998342,1964,145381,"Savannah GA",13.7569558608071
33.9816812,-118.2250725,1992,58149,"Huntington Park CA",13.7577602366335
32.4487364,-99.7331439,1981,101756,"Abilene TX",13.7584024529266
37.8043637,-122.2711137,1963,363397,"Oakland CA",13.7590568992039
40.9167654,-74.171811,1976,145349,"Paterson NJ",13.7599845888173
35.5950581,-82.5514869,1967,65405,"Asheville NC",13.7604158703463
39.5296329,-119.8138027,1994,152553,"Reno NV",13.7657076557
40.4406248,-79.9958864,1978,479443,"Pittsburgh PA",13.7659742659711
40.6639916,-74.2107006,1986,108960,"Elizabeth NJ",13.7665198237885
42.6525793,-73.7562317,1999,94416,"Albany NY",13.7688527368243
37.2709704,-79.9414266,1988,101662,"Roanoke VA",13.7711239204422
28.5383355,-81.3792365,1998,181527,"Orlando FL",13.7720559476001
37.9715592,-87.5710898,1968,145216,"Evansville IN",13.7725870427501
33.8316745,-118.281693,1992,87118,"Carson CA",13.774420900388
37.8715926,-122.272747,1975,108870,"Berkeley CA",13.7779002480022
44.977753,-93.2650108,1989,348384,"Minneapolis MN",13.7779002480022
39.9611755,-82.9987942,1986,566115,"Columbus OH",13.7781192867174
42.0333623,-87.8833991,1965,50789,"Des Plaines IL",13.7825119612515
32.6781085,-117.0991967,1994,58037,"National City CA",13.7843100091321
34.769536,-92.2670941,1960,58032,"North Little Rock AR",13.7854976564654
41.223,-111.9738304,1972,72500,"Ogden UT",13.7931034482759
32.7554883,-97.3307658,1963,384202,"Fort Worth TX",13.7948266797154
31.7775757,-106.4424559,1974,347829,"El Paso TX",13.7998844259679
35.110703,-106.609991,1969,268100,"Albuquerque NM",13.8008205893323
28.0836269,-80.6081089,1993,65210,"Melbourne FL",13.8015641772734
28.8052674,-97.0035982,1980,50703,"Victoria TX",13.8058891978778
42.9633599,-85.6680863,1981,181068,"Grand Rapids MI",13.8069675481035
33.7458511,-117.826166,1990,50689,"Tustin CA",13.8097023022747
40.9167654,-74.171811,1970,144824,"Paterson NJ",13.8098657681047
31.1171194,-97.7277959,1998,79650,"Killeen TX",13.8104205900816
32.8406946,-83.6324022,1985,123083,"Macon GA",13.8118180414842
40.2731911,-76.8867008,1964,79633,"Harrisburg PA",13.8133688295054
26.7153424,-80.0533746,2007,101322,"West Palm Beach FL",13.8173348335011
33.9164032,-118.3525748,2003,86836,"Hawthorne CA",13.8191533465383
41.8239891,-71.4128343,1993,159178,"Providence RI",13.8210054153212
40.7989473,-81.378447,2006,79575,"Canton OH",13.8234370091109
37.0298687,-76.3452218,2010,137436,"Hampton VA",13.8246165487936
33.9022367,-118.081733,1975,86795,"Norwalk CA",13.8256812028343
33.6411316,-117.9186689,1983,86790,"Costa Mesa CA",13.8264777048047
26.007765,-80.2962555,1987,50626,"Pembroke Pines FL",13.826887370126
36.8507689,-76.2858726,1998,231328,"Norfolk VA",13.8331719463273
40.0378755,-76.3055144,1995,57816,"Lancaster PA",13.83700013837
35.7795897,-78.6381787,1960,93931,"Raleigh NC",13.8399463435926
21.3069444,-157.8583333,1972,664708,"Honolulu HI",13.8406638704514
34.1283442,-117.2086513,2005,50570,"Highland CA",13.8421989321732
33.5778631,-101.8551665,1982,187818,"Lubbock TX",13.8431886187692
39.9242266,-83.8088171,1977,79442,"Springfield OH",13.846579894766
25.8575963,-80.2781057,1964,79440,"Hialeah FL",13.8469284994965
43.0481221,-76.1474244,2009,137208,"Syracuse NY",13.8475890618623
32.7459645,-96.9977846,1994,101095,"Grand Prairie TX",13.8483604530392
41.0814447,-81.5190053,1978,245361,"Akron OH",13.8571329591907
39.768403,-86.158068,1961,476258,"Indianapolis IN",13.8580349306468
29.7604267,-95.3698028,1963,1024451,"Houston TX",13.8610826676923
41.1399814,-104.8202462,1986,50495,"Cheyenne WY",13.8627586889791
32.4609764,-84.9877094,1989,180328,"Columbus GA",13.8636262809991
35.1495343,-90.0489801,1960,497524,"Memphis TN",13.8686776919304
29.7604267,-95.3698028,2004,2004301,"Houston TX",13.8701721946953
33.8352932,-117.9145036,1974,187400,"Anaheim CA",13.8740661686233
33.9816812,-118.2250725,1984,50453,"Huntington Park CA",13.8742988523973
42.2917069,-85.5872286,1979,79275,"Kalamazoo MI",13.8757489750867
41.6639383,-83.555212,1993,331416,"Toledo OH",13.8798368213967
35.6145169,-88.8139469,1982,50432,"Jackson TN",13.880076142132
32.4487364,-99.7331439,1991,108058,"Abilene TX",13.8814340446797
27.773056,-82.64,1991,244883,"Saint Petersburg FL",13.8841814254154
30.080174,-94.1265562,1979,122425,"Beaumont TX",13.8860526853175
36.7468422,-119.7725868,1983,230418,"Fresno CA",13.8878039042089
38.4192496,-82.445154,1990,50402,"Huntington WV",13.8883377643744
33.5386523,-112.1859866,1977,72000,"Glendale AZ",13.8888888888889
34.8526176,-82.3940104,2007,57595,"Greenville SC",13.8900946262696
38.2526647,-85.7584557,1993,273564,"Louisville KY",13.8907166147593
36.1699412,-115.1398296,1963,86381,"Las Vegas NV",13.8919438302404
34.2257255,-77.9447102,1998,64784,"Wilmington NC",13.8923190911336
42.0450722,-87.6876969,1979,71970,"Evanston IL",13.8946783381965
37.2709704,-79.9414266,2006,93554,"Roanoke VA",13.8957179810591
36.8354258,-76.2982742,1967,115139,"Portsmouth VA",13.8962471447555
27.950575,-82.4571776,1998,295027,"Tampa FL",13.8970331528979
29.3013479,-94.7976958,2003,57566,"Galveston TX",13.897092033492
34.09751,-117.6483876,1983,50369,"Upland CA",13.8974369155631
34.8526176,-82.3940104,2006,57557,"Greenville SC",13.8992650763591
39.9611755,-82.9987942,1996,640297,"Columbus OH",13.8997996242369
42.7261309,-87.7828523,1978,93513,"Racine WI",13.9018104434678
40.2731911,-76.8867008,1967,71923,"Harrisburg PA",13.9037581858376
25.7616798,-80.1917902,2005,388295,"Miami FL",13.9069521884134
34.0522342,-118.2436849,1962,2574176,"Los Angeles CA",13.907362977512
37.4137536,-79.1422464,1965,57500,"Lynchburg VA",13.9130434782609
41.5833688,-87.5000412,1975,107790,"Hammond IN",13.9159476760367
32.4609764,-84.9877094,1992,186826,"Columbus GA",13.9166925374413
37.4946568,-120.8465941,1998,50296,"Turlock CA",13.9176077620487
33.660297,-117.9992265,1963,50290,"Huntington Beach CA",13.9192682441837
32.5007037,-94.7404891,1991,71811,"Longview TX",13.9254431772291
34.0633443,-117.6508876,1975,64620,"Ontario CA",13.9275766016713
38.5815719,-121.4943996,1965,279998,"Sacramento CA",13.928670919078
39.768403,-86.158068,2002,804034,"Indianapolis IN",13.929759189288
30.080174,-94.1265562,1984,129213,"Beaumont TX",13.9304868705161
40.1933767,-85.3863599,1967,71761,"Muncie IN",13.9351458313011
42.3600825,-71.0588801,1962,674500,"Boston MA",13.9362490733877
32.7667955,-96.5991593,1971,57400,"Mesquite TX",13.9372822299652
35.9556923,-80.0053176,1992,71743,"High Point NC",13.9386420974869
34.2284312,-92.0031955,1970,57389,"Pine Bluff AR",13.9399536496541
43.16103,-77.6109219,1987,236672,"Rochester NY",13.9433477555435
39.1031182,-84.5120196,1964,487649,"Cincinnati OH",13.9444559508991
40.4862157,-74.4518188,2006,50194,"New Brunswick NJ",13.9458899470056
39.768403,-86.158068,1976,494730,"Indianapolis IN",13.9470013947001
40.2170534,-74.7429384,1997,86032,"Trenton NJ",13.9482983076065
39.114053,-94.6274636,2007,143371,"Kansas City KS",13.9498224885088
29.4241219,-98.4936282,1961,587718,"San Antonio TX",13.952269625909
38.0405837,-84.5037164,1967,86000,"Lexington KY",13.953488372093
29.7604267,-95.3698028,1962,1003030,"Houston TX",13.9577081443227
36.1626638,-86.7816016,1989,501398,"Nashville TN",13.9609651414645
41.6639383,-83.555212,1973,386700,"Toledo OH",13.9643134212568
38.3498195,-81.6326234,1990,57287,"Charleston WV",13.9647738579433
27.8005828,-97.396381,1976,207661,"Corpus Christi TX",13.965068067668
32.4609764,-84.9877094,1985,178978,"Columbus GA",13.9681972085955
32.4609764,-84.9877094,1967,136000,"Columbus GA",13.9705882352941
33.8316745,-118.281693,2002,93027,"Carson CA",13.9744375288895
42.6334247,-71.3161718,1982,93008,"Lowell MA",13.9772922759333
33.5778631,-101.8551665,1968,178845,"Lubbock TX",13.978584808074
30.4582829,-91.1403196,1968,171690,"Baton Rouge LA",13.9786825091735
27.8005828,-97.396381,1984,257513,"Corpus Christi TX",13.9798767440867
41.8239891,-71.4128343,2009,171664,"Providence RI",13.9807997017429
41.7637111,-72.6850932,2000,121578,"Hartford CT",13.9827929395121
34.769536,-92.2670941,1968,64358,"North Little Rock AR",13.9842754591504
39.7392358,-104.990251,1988,500555,"Denver CO",13.9844772302744
33.9816812,-118.2250725,1997,57195,"Huntington Park CA",13.98723664656
37.5482697,-121.9885719,1962,57180,"Fremont CA",13.9909059111577
39.0558235,-95.6890185,1996,121495,"Topeka KS",13.9923453640068
36.0726354,-79.7919754,1993,192951,"Greensboro NC",13.993189980876
46.6020711,-120.5058987,1977,50023,"Yakima WA",13.9935629610379
30.3674198,-89.0928155,2001,71461,"Gulfport MS",13.9936468843145
34.8526176,-82.3940104,1999,57168,"Greenville SC",13.993842709208
34.0522342,-118.2436849,1961,2479015,"Los Angeles CA",13.9974949728017
32.715738,-117.1610838,1969,700100,"San Diego CA",13.9980002856735
32.5251516,-93.7501789,1984,214275,"Shreveport LA",14.0007000350018
41.7605849,-88.3200715,1992,99990,"Aurora IL",14.001400140014
33.7700504,-118.1937395,2002,478478,"Long Beach CA",14.0027336680056
36.8507689,-76.2858726,2010,242803,"Norfolk VA",14.0031218724645
40.6936488,-89.5889864,2009,114241,"Peoria IL",14.0054796439107
34.4208305,-119.6981901,1966,71400,"Santa Barbara CA",14.0056022408964
29.2108147,-81.0228331,2009,64257,"Daytona Beach FL",14.0062561277371
31.2232313,-85.3904888,1997,57113,"Dothan AL",14.0073188240856
39.0558235,-95.6890185,1998,121352,"Topeka KS",14.0088338057881
39.1031182,-84.5120196,1990,364040,"Cincinnati OH",14.0094495110427
42.8864468,-78.8783689,2000,292648,"Buffalo NY",14.0100051939531
30.6953657,-88.0398912,2005,249798,"Mobile AL",14.0113211474872
33.9830688,-118.096735,1997,64231,"Pico Rivera CA",14.0119257056561
39.9259463,-75.1196199,1985,85640,"Camden NJ",14.0121438580103
40.4406248,-79.9958864,2002,342529,"Pittsburgh PA",14.0134120030713
33.9164032,-118.3525748,1990,71349,"Hawthorne CA",14.0156133933202
32.912624,-96.6388833,1978,121289,"Garland TX",14.0161102820536
43.0962143,-79.0377388,1980,71344,"Niagara Falls NY",14.0165956492487
32.8406946,-83.6324022,1982,121279,"Macon GA",14.0172659734991
38.5815719,-121.4943996,1973,263900,"Sacramento CA",14.0204622963244
33.7700504,-118.1937395,1988,413667,"Long Beach CA",14.0209395479939
29.9510658,-90.0715323,1960,627525,"New Orleans LA",14.0233456834389
29.7604267,-95.3698028,2003,2003453,"Houston TX",14.0257844830899
31.8456816,-102.3676431,1975,78420,"Odessa TX",14.0270339199184
42.8142432,-73.9395687,1995,64157,"Schenectady NY",14.0280873482239
30.080174,-94.1265562,1963,128300,"Beaumont TX",14.0296180826189
37.4137536,-79.1422464,1968,57000,"Lynchburg VA",14.0350877192982
40.9167654,-74.171811,1978,149593,"Paterson NJ",14.038090017581
32.3512601,-95.3010624,1985,78339,"Tyler TX",14.0415374206972
28.8052674,-97.0035982,1997,64081,"Victoria TX",14.0447246453707
30.3321838,-81.655651,1982,590957,"Jacksonville FL",14.0450151195434
35.0456297,-85.3096801,2003,156596,"Chattanooga TN",14.0488901376791
34.6867846,-118.1541632,2006,135239,"Lancaster CA",14.0492017835092
47.1581619,-122.5219695,1998,64057,"Lakewood WA",14.0499867305681
34.0922335,-117.435048,1993,99642,"Fontana CA",14.0503000742659
41.525031,-88.0817251,1977,78271,"Joliet IL",14.0537363774578
40.3356483,-75.9268747,1996,78270,"Reading PA",14.0539159320302
30.3321838,-81.655651,1963,206338,"Jacksonville FL",14.0546094272504
33.4483771,-112.0740373,1991,995895,"Phoenix AZ",14.0577068867702
42.0834335,-71.0183787,1991,92473,"Brockton MA",14.058157516248
30.421309,-87.2169149,1967,56906,"Pensacola FL",14.0582715355147
39.9611755,-82.9987942,1990,632910,"Columbus OH",14.0620309364681
40.4406248,-79.9958864,2004,334231,"Pittsburgh PA",14.0621306820732
34.1477849,-118.1445155,1971,113752,"Pasadena CA",14.0656867571559
40.2731911,-76.8867008,1974,63977,"Harrisburg PA",14.0675555277678
38.8338816,-104.8213634,1970,135060,"Colorado Springs CO",14.0678217088701
39.9242266,-83.8088171,1991,71084,"Springfield OH",14.0678633729109
35.5950581,-82.5514869,1965,63967,"Asheville NC",14.0697547172761
25.7616798,-80.1917902,2009,419205,"Miami FL",14.0742596104531
39.768403,-86.158068,1981,461820,"Indianapolis IN",14.0747477372136
27.950575,-82.4571776,1966,355216,"Tampa FL",14.0759425251115
30.3321838,-81.655651,1969,504350,"Jacksonville FL",14.0775255279072
40.6639916,-74.2107006,1981,106541,"Elizabeth NJ",14.0790869242827
37.0298687,-76.3452218,1972,127786,"Hampton VA",14.0860501150361
34.1083449,-117.2897652,1972,106481,"San Bernardino CA",14.0870202195697
43.0389025,-87.9064736,1975,674369,"Milwaukee WI",14.0872430375655
37.9577016,-121.2907796,1969,99377,"Stockton CA",14.0877667870835
37.7749295,-122.4194155,1990,723959,"San Francisco CA",14.0891956588702
30.2265949,-93.2173758,2009,70975,"Lake Charles LA",14.0894681225784
36.7682088,-76.2874927,1976,99318,"Chesapeake VA",14.0961356450996
34.6867846,-118.1541632,1991,99317,"Lancaster CA",14.096277575843
39.9242266,-83.8088171,1994,70938,"Springfield OH",14.0968169387352
30.2265949,-93.2173758,1970,77998,"Lake Charles LA",14.102925716044
39.7589478,-84.1916069,1961,262332,"Dayton OH",14.1042648247259
35.5950581,-82.5514869,1993,63791,"Asheville NC",14.1085733097145
41.5236437,-90.5776367,1964,92132,"Davenport IA",14.1101897277819
40.767323,-74.2048677,1987,77949,"East Orange NJ",14.1117910428614
30.421309,-87.2169149,1983,63775,"Pensacola FL",14.1121128969032
25.8575963,-80.2781057,1967,85000,"Hialeah FL",14.1176470588235
40.4406248,-79.9958864,1999,347072,"Pittsburgh PA",14.1181080582703
40.6639916,-74.2107006,1974,113282,"Elizabeth NJ",14.1240444201197
26.1224386,-80.1373174,1999,155740,"Fort Lauderdale FL",14.1261076152562
38.8048355,-77.0469214,1974,120339,"Alexandria VA",14.126758573696
33.9616801,-118.3531311,1999,113253,"Inglewood CA",14.1276610774108
41.878711,-71.3825558,1971,77855,"Pawtucket RI",14.1288292338321
37.4137536,-79.1422464,1989,70758,"Lynchburg VA",14.1326775770938
40.767323,-74.2048677,1982,77833,"East Orange NJ",14.1328228386417
32.912624,-96.6388833,1971,84900,"Garland TX",14.1342756183746
37.2709704,-79.9414266,1989,99042,"Roanoke VA",14.1354172977121
32.3668052,-86.2999689,1960,134393,"Montgomery AL",14.1376410973786
40.7989473,-81.378447,1991,84873,"Canton OH",14.1387720476477
29.2108147,-81.0228331,2008,63642,"Daytona Beach FL",14.1416046007354
40.6936488,-89.5889864,2007,113137,"Peoria IL",14.1421462474699
41.8239891,-71.4128343,1975,162614,"Providence RI",14.1439236474104
30.4582829,-91.1403196,1980,219164,"Baton Rouge LA",14.1446587943275
33.2098407,-87.5691735,1990,77759,"Tuscaloosa AL",14.1462724572075
25.9017472,-97.4974838,1990,98962,"Brownsville TX",14.1468442432449
47.2528768,-122.4442906,1972,155500,"Tacoma WA",14.1479099678457
34.0686206,-118.0275667,1983,84801,"El Monte CA",14.1507765238617
47.2528768,-122.4442906,1990,176664,"Tacoma WA",14.1511569985962
32.2217429,-110.926479,1972,275554,"Tucson AZ",14.1533057041451
37.2089572,-93.2922989,1970,120096,"Springfield MO",14.1553423927525
39.768403,-86.158068,2001,798251,"Indianapolis IN",14.1559484422819
36.0726354,-79.7919754,1964,141278,"Greensboro NC",14.1564857939665
34.769536,-92.2670941,1973,63575,"North Little Rock AR",14.1565080613449
34.0522342,-118.2436849,1960,2479015,"Los Angeles CA",14.1588493817101
40.7281575,-74.0776417,1984,225973,"Jersey City NJ",14.1609838343519
33.4255104,-111.9400054,1970,63550,"Tempe AZ",14.162077104642
40.6639916,-74.2107006,1975,112974,"Elizabeth NJ",14.1625506753766
35.3732921,-119.0187125,1963,63544,"Bakersfield CA",14.1634143270804
31.7775757,-106.4424559,1972,331837,"El Paso TX",14.1635803120207
30.267153,-97.7430608,1966,225889,"Austin TX",14.1662497952534
38.1040864,-122.2566367,1988,98794,"Vallejo CA",14.1709010668664
34.1477849,-118.1445155,1963,119937,"Pasadena CA",14.1741080734052
34.7464809,-92.2895948,1998,176377,"Little Rock AR",14.1741837087602
39.1031182,-84.5120196,1995,359749,"Cincinnati OH",14.1765508729698
43.0389025,-87.9064736,1973,698325,"Milwaukee WI",14.1767801525078
45.5230622,-122.6764816,1965,380777,"Portland OR",14.1815288213311
33.9816812,-118.2250725,1994,56411,"Huntington Park CA",14.1816312421336
42.7070354,-71.1631137,1995,63461,"Lawrence MA",14.1819385134177
42.9633599,-85.6680863,1988,190343,"Grand Rapids MI",14.184918804474
32.3512601,-95.3010624,1998,84592,"Tyler TX",14.1857386041233
40.7989473,-81.378447,1995,84559,"Canton OH",14.1912747312527
31.8456816,-102.3676431,1996,98630,"Odessa TX",14.194464158978
36.1626638,-86.7816016,1994,521301,"Nashville TN",14.19525379771
40.0378755,-76.3055144,2000,56348,"Lancaster PA",14.1974870447931
37.0870821,-76.4730122,1969,140841,"Newport News VA",14.2004103918603
33.4483771,-112.0740373,1992,999900,"Phoenix AZ",14.2014201420142
29.4241219,-98.4936282,1995,999900,"San Antonio TX",14.2014201420142
36.0726354,-79.7919754,1980,154884,"Greensboro NC",14.2041786110896
31.5785074,-84.155741,2010,77434,"Albany GA",14.205646098613
40.9167654,-74.171811,1986,140765,"Paterson NJ",14.2080772919405
42.8864468,-78.8783689,1988,323714,"Buffalo NY",14.210074324867
32.8140177,-96.9488945,1984,119615,"Irving TX",14.2122643481169
36.1539816,-95.992775,2006,379821,"Tulsa OK",14.2172233762746
34.0007104,-81.0348144,1999,112539,"Columbia SC",14.2172935604546
38.2526647,-85.7584557,1992,274312,"Louisville KY",14.2173875003646
41.5236437,-90.5776367,1970,98469,"Davenport IA",14.2176725670008
28.8052674,-97.0035982,2002,63300,"Victoria TX",14.218009478673
35.1495343,-90.0489801,2010,646889,"Memphis TN",14.2219144242675
42.8864468,-78.8783689,1973,450000,"Buffalo NY",14.2222222222222
33.9164032,-118.3525748,1997,77333,"Hawthorne CA",14.2241992422381
31.9973456,-102.0779146,1980,70291,"Midland TX",14.2265723919136
39.768403,-86.158068,2008,808329,"Indianapolis IN",14.2268803915237
33.7455731,-117.8678338,1985,231937,"Santa Ana CA",14.2280015693917
39.7392358,-104.990251,1985,513048,"Denver CO",14.2286881539349
40.7607793,-111.8910474,1972,175700,"Salt Lake City UT",14.2287990893569
41.5381535,-72.8070435,1971,56200,"Meriden CT",14.2348754448399
31.4637723,-100.4370375,1978,70237,"San Angelo TX",14.237510144226
40.2170534,-74.7429384,1976,105353,"Trenton NJ",14.2378479967348
33.4483771,-112.0740373,1965,505666,"Phoenix AZ",14.2386476448881
40.6639916,-74.2107006,1989,105324,"Elizabeth NJ",14.2417682579469
37.9577016,-121.2907796,2002,252727,"Stockton CA",14.2446196884385
40.767323,-74.2048677,1967,77208,"East Orange NJ",14.2472282665009
35.2270869,-80.8431267,1966,245632,"Charlotte NC",14.2489577905159
28.0394654,-81.9498042,1985,56142,"Lakeland FL",14.2495814185458
35.4675602,-97.5164276,2009,462946,"Oklahoma City OK",14.2565223589792
35.6145169,-88.8139469,2007,63125,"Jackson TN",14.2574257425743
35.4675602,-97.5164276,1991,399769,"Oklahoma City OK",14.2582341302102
40.7281575,-74.0776417,1985,224401,"Jersey City NJ",14.2601860063012
37.4852152,-122.2363548,1971,56100,"Redwood City CA",14.2602495543672
29.8849504,-93.939947,1966,70122,"Port Arthur TX",14.2608596446194
39.114053,-94.6274636,1985,161271,"Kansas City KS",14.2617085526846
36.1626638,-86.7816016,2006,560813,"Nashville TN",14.2650045558858
34.0633443,-117.6508876,1990,133179,"Ontario CA",14.2665134893639
32.5007037,-94.7404891,1981,63062,"Longview TX",14.2716691509943
37.8715926,-122.272747,1978,112085,"Berkeley CA",14.2748806709194
32.0835407,-81.0998342,1965,154109,"Savannah GA",14.2756101201098
30.4582829,-91.1403196,1978,210130,"Baton Rouge LA",14.2768762194832
32.9756415,-96.8899636,1988,35019,"Carrollton TX",14.2779633913019
38.3498195,-81.6326234,1998,56019,"Charleston WV",14.2808689908781
34.769536,-92.2670941,1992,63007,"North Little Rock AR",14.2841271604742
33.9164032,-118.3525748,1976,56000,"Hawthorne CA",14.2857142857143
29.3013479,-94.7976958,1976,70000,"Galveston TX",14.2857142857143
33.2098407,-87.5691735,1976,70000,"Tuscaloosa AL",14.2857142857143
32.715738,-117.1610838,1974,755900,"San Diego CA",14.2876041804471
27.9658533,-82.8001026,2008,104986,"Clearwater FL",14.2876193016212
38.4192496,-82.445154,1998,48991,"Huntington WV",14.2883386744504
40.767323,-74.2048677,1971,76984,"East Orange NJ",14.2886833627767
40.2170534,-74.7429384,1975,104934,"Trenton NJ",14.294699525416
37.2709704,-79.9414266,1991,97933,"Roanoke VA",14.2954877314082
40.4406248,-79.9958864,1972,510600,"Pittsburgh PA",14.2969056012534
34.6867846,-118.1541632,2003,125899,"Lancaster CA",14.2971747194179
39.768403,-86.158068,2007,797268,"Indianapolis IN",14.2988305061786
47.6062095,-122.3320708,1976,503500,"Seattle WA",14.2999006951341
34.1975048,-119.1770516,1981,118879,"Oxnard CA",14.3002548810135
35.3732921,-119.0187125,1990,174820,"Bakersfield CA",14.3004232925295
40.7263249,-74.2286435,1967,62922,"Irvington NJ",14.3034232859731
31.549333,-97.1466695,2004,118850,"Waco TX",14.3037442153976
40.0378755,-76.3055144,1991,55922,"Lancaster PA",14.3056399985694
37.9577016,-121.2907796,2003,265593,"Stockton CA",14.3076059986521
35.9606384,-83.9207392,1960,111827,"Knoxville TN",14.3078147495685
41.308274,-72.9278835,1980,125787,"New Haven CT",14.3099048391328
28.2919557,-81.407571,2007,62880,"Kissimmee FL",14.3129770992366
33.9830688,-118.096735,1995,62880,"Pico Rivera CA",14.3129770992366
39.9611755,-82.9987942,2005,719561,"Columbus OH",14.314283292174
32.7554883,-97.3307658,1961,356268,"Fort Worth TX",14.3150661861295
32.7764749,-79.9310512,2002,97793,"Charleston SC",14.3159530845766
25.9017472,-97.4974838,1980,83822,"Brownsville TX",14.3160506788194
39.7392358,-104.990251,1966,537700,"Denver CO",14.3202529291426
29.7604267,-95.3698028,1997,1801370,"Houston TX",14.3224323709177
39.7392358,-104.990251,1990,467610,"Denver CO",14.3281794657941
38.0405837,-84.5037164,1960,62810,"Lexington KY",14.3289285145677
37.9577016,-121.2907796,1967,97680,"Stockton CA",14.3325143325143
41.1865478,-73.1951767,2000,139529,"Bridgeport CT",14.3339377477084
33.4483771,-112.0740373,2007,1541698,"Phoenix AZ",14.3348437891208
36.8507689,-76.2858726,2004,244132,"Norfolk VA",14.3365064801009
28.5383355,-81.3792365,1962,97630,"Orlando FL",14.3398545529038
35.9556923,-80.0053176,2007,97627,"High Point NC",14.3402952052199
29.8849504,-93.939947,1987,62760,"Port Arthur TX",14.34034416826
28.0836269,-80.6081089,1986,55784,"Melbourne FL",14.3410296859314
32.3668052,-86.2999689,2005,202209,"Montgomery AL",14.3415970604671
35.5950581,-82.5514869,1963,62741,"Asheville NC",14.3446868873623
26.1224386,-80.1373174,1960,83648,"Fort Lauderdale FL",14.3458301453711
40.0378755,-76.3055144,2003,55765,"Lancaster PA",14.3459158970681
41.0814447,-81.5190053,1967,299658,"Akron OH",14.349691982193
44.977753,-93.2650108,2004,376255,"Minneapolis MN",14.3519687446014
38.1040864,-122.2566367,1965,62700,"Vallejo CA",14.3540669856459
36.5859718,-79.3950228,1997,55732,"Danville VA",14.3544103925931
29.8849504,-93.939947,2009,55725,"Port Arthur TX",14.3562135486765
